stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.13,0.28,0,0,0.85,0,0
21Day,0.74,0.37,0,0.37,1.85,0,0.37
3Month,0.52,0,0.42,0,0,0.1,0
22Month,1.23,0,0.27,0,0,0,0.14
