stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,9,0,0,3,3,99,2,0,14
72hpf,0,4.23,0.28,0,0.56,0.28,12.97,0,0,3.95
21Day,0.37,3.33,10.36,0,2.59,1.85,3.7,0,0.74,2.22
3Month,0.1,4.06,0.1,0.62,0.62,0.21,0.21,0,0.21,0.21
22Month,0,2.46,0,1.09,0.14,0,0,0.14,0.14,0.41
