stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,2,1,0,0,0,20,2
72hpf,0,0,0,0,0.28,2.54,0.28
21Day,0,0,0,0.37,0.37,1.48,0.74
3Month,0.21,0,0.21,0,0.1,0.1,0
22Month,0.27,0,1.91,0,0,0,0
