stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0.28,0,0,0,11.27,0,0
21Day,0.74,0,0,0.37,0,5.18,0,0.74
3Month,1.35,0,14.87,0.21,0.1,0.52,0.1,0.52
22Month,0.41,0,3.55,0,0,0,0,0.14
