stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,5,0,0,0
72hpf,1.13,15.22,5.07,1.13,3.66,620.91,0,0,7.89
21Day,0,2.59,2.59,1.48,0.74,130.24,0,3.33,4.07
3Month,0,0.62,0,0.1,0.21,0,0,0,0
22Month,0,2.32,0,0.41,0,0.14,0.14,0,0.14
