stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,33,0,1
72hpf,1.41,0.56,0,0.56,1.41,49.61,0,2.25
21Day,1.11,0.37,0,0,0.37,15.54,0.74,3.7
3Month,0.1,0,0.1,0,0,0,0,0
22Month,0.41,0,0,0,0,0.27,0,0.27
