stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0,0,0,0,3.1,0,0.28
21Day,1.85,0,0,0.37,0,1.11,0,0
3Month,0.62,0,0.1,0.1,0,0,0.1,0.1
22Month,1.78,0.14,0,0.55,0.14,0,0,0
