stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,3,0,0,1
72hpf,0,0.28,0,0,0,9.02,0,0.28,0.28
21Day,0,0,0,1.11,0,3.33,0,0,0.37
3Month,0,2.91,0.21,1.14,0.21,0,0,0.21,0.21
22Month,0.41,7.65,0.82,2.05,0.14,0.27,0.27,0.41,0.96
