stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,1,0,37,0,7
72hpf,0.28,1.97,0,0,0,0.85,4.79,0,0
21Day,0,1.11,0.37,0,0,0,2.96,0,2.59
3Month,0,2.39,0,0.1,0.31,0.1,0,0.21,0.42
22Month,0,2.32,0.14,0.14,0.41,0,0,0.27,0
