stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,34,0,0,0,0,13,0,0,1
72hpf,0,71.87,0.56,0.28,0.28,0.56,9.58,0,0,1.97
21Day,0,33.3,0.74,0.37,0.37,0.37,4.07,0,0.74,1.85
3Month,0.31,9.99,0,2.7,0.73,0.21,0.21,0,0.31,1.14
22Month,0,4.24,0,1.09,0.41,0,0,0.14,0,0.96
