stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,3,0,0
72hpf,0.28,0.56,0,0,0,0,1.97,0.28,0.85
21Day,0,1.48,0.74,0,0.37,0.37,0.37,0,1.48
3Month,0.1,5.62,0,1.04,1.04,0.21,0.42,0,0.52
22Month,0,1.5,0,0,0,0,0,0,0
