stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,13,0,0,0,0
72hpf,0,0,0,1.69,0,0,0,0
21Day,0,0,0,1.48,0,0,0.37,0
3Month,0.1,4.16,0.73,48.16,0.31,0.1,0.42,1.14
22Month,0.14,1.37,0,28.97,0,0.14,0.14,0.27
