stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,31,0.28,0,0,0,1.41,0,0.28
21Day,0,7.4,0.37,0.37,0.37,0,0.74,0.74,0.37
3Month,0.1,27.98,0,6.87,1.04,0.1,0.31,0.21,0.21
22Month,0,5.88,0.14,0.82,0,0,0,0.14,0.14
