stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0,0,0.28,0.28,0.28,0,0
21Day,0.74,0,0,0,0,0,0
3Month,0.31,3.02,0,0,0,0.1,0.21
