stage,Epithelial,Immune,Neuron,Stromal
24hpf,0,0,0,4
72hpf,0.28,0,0.28,1.69
21Day,0.74,0.37,0,0.74
3Month,0.21,0.21,0,0.31
22Month,0.55,0.14,0,0.68
