stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,11,143,1,0,67,49,674,22,2,90
72hpf,5.07,220.12,23.11,0,14.09,42.28,415.73,12.4,11.56,78.92
21Day,5.18,380.35,115.07,1.85,93.24,72.15,193.13,1.48,37,115.81
3Month,17.58,2340.8,17.79,151.45,443.11,75.1,40.77,3.85,70.63,133.04
22Month,20.5,2364.58,18.86,44.27,449.58,31.57,35.67,122.85,31.7,120.66
