stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,13.81,0,0,0
21Day,0.74,0.74,0,1.11,0,44.03,0,0.37,0.74
3Month,0.83,0,0.1,0.1,0,0,0.1,0,0.21
22Month,2.73,0.14,0.41,0.55,0.14,2.19,0,0,0
