stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0,0,0,4.79,0,0.28
21Day,0,0,0,0.74,0.37,0.74
3Month,0.1,0.1,0,0.1,0,0.1
22Month,0.14,0,0.41,0.14,0,0.27
