stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,4,0,6,13,48,0,3
72hpf,0.28,1.13,0,0,4.51,5.64,0,9.3
21Day,0.37,2.59,0.37,0,0,0.74,0,4.07
3Month,0.1,4.06,32.45,1.98,0.52,0.31,0.31,1.56
22Month,0,2.73,5.19,2.6,0.27,0.27,0.14,0.41
