stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,65,2,0,31,6,79,0,0,23
72hpf,5.64,122.04,1.69,2.82,5.36,7.61,86.25,3.66,4.79,44.25
21Day,4.81,157.61,23.31,9.99,48.47,30.34,77.33,1.11,17.02,113.22
3Month,6.76,409.83,4.06,486.59,155.51,48.99,13.21,0.42,14.04,44.94
22Month,6.56,241.32,4.1,90.19,104.81,17.76,12.71,5.06,7.11,24.19
