stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
3Month,0,0.1,0.1,0,0.1,0,0,0
22Month,0.27,1.23,0,0.14,0.14,0.14,0.41,0.14
