stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,1.13,0,0,0,13.81,0,0,0.28
21Day,0,0,0,0,0,5.55,0,0.37,0
3Month,0.1,1.46,4.06,0.52,0.31,2.39,0,0.21,0
22Month,0,6.7,0,0.14,0,0.41,0.14,0.14,0.14
