stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,1,1,8,0,2
72hpf,0.28,1.69,0.28,0,0.28,0.28,8.46,0,0.28
21Day,0,1.11,0,0,0.74,0.37,2.22,0,1.48
3Month,0,1.14,0,0.1,0.94,0,0,0,0.1
22Month,0,0.41,0,0,0.41,0,0,0.14,0.14
