stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,3,0,0,0,0
72hpf,0.28,0,0,0,0,0.56,0,0
21Day,1.85,0.74,0,6.66,0,0.37,0.37,0.37
3Month,3.02,0,1.04,11.75,0.52,0,0.21,0.1
22Month,0.96,0,0,9.98,0.14,0,0,0
