stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,3,0,0,1,0,13,1
72hpf,0,0.56,0.28,0,0.85,0.56,2.82,0.56
21Day,0,0.37,1.11,0,1.11,0.74,2.59,1.85
3Month,0.1,0.83,0,0.1,0.1,0,0.21,0
22Month,0,0.96,0,0,0,0,0.14,0.14
