stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,17,0,0,0,0,0,0,0
72hpf,41.71,0.28,0,0,0,3.38,0,3.38
21Day,17.39,1.11,0,0.37,0.37,2.22,0.74,34.41
3Month,3.02,0,0.1,0.31,0.1,0.1,0,5.82
22Month,0.14,0,0,0,0,0,0,0.96
