stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,0,0,2,0,0
72hpf,0,0,0,0,0,0.28,0.28,0
21Day,0.37,0,0,0,0,1.48,0,0.37
3Month,2.39,0.1,0.21,0.1,0.1,0,0,0.31
22Month,0.41,0,0.41,0,0,0.14,0,0
