stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,1,1,0,0
72hpf,1.13,0,0,0.56,0.28,0,0,0
21Day,0.74,0,0,1.11,0,0,0,0.74
3Month,0.94,0,0.1,0,0,0,0.21,0.1
22Month,0.41,0.41,0,0.14,0,0,0,0.41
