stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,5,0,0,1,20,0,1
72hpf,0,0.28,0,0,0.28,6.2,0,0.56
21Day,0,1.48,0,1.11,1.11,2.96,0.37,2.59
3Month,0,3.64,5.41,0.94,0.1,0.31,0.31,0.1
22Month,0.27,1.37,0,0.14,0.14,0,0.14,0.14
