stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0,0.56,0,0,0,21.7,0,0,0.56
21Day,0,0.37,0,0,0,11.47,0,0.37,0.37
3Month,0,3.12,0.42,0.94,0.21,0.31,0,0.1,0.21
22Month,0.14,5.47,0.27,0.55,0,0,0.27,0,0.27
