stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.56,0,0,0,0,2.82,0,0.28
21Day,3.33,0,0,0,0.37,0.74,0,0.74
3Month,5.51,0.1,0.21,2.5,0,0.1,0.21,0.31
22Month,1.09,0,0,0.41,0,0.14,0,0
