stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0,0
72hpf,0.28,0.28,0,0,0.28,2.25,0,0,5.36
21Day,1.85,0,0,0,2.59,1.48,0,1.11,10.73
3Month,2.18,0,0.1,0.83,0.83,0.1,0,0.1,0.94
22Month,3.42,0,0,1.09,0,0,0.14,0,1.09
