stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,1
72hpf,0,0,0,0,0.28,2.54,0,0.85
21Day,0,0,0,0,0.74,1.48,0.74,0
3Month,0.1,1.25,0.83,0.52,0.1,0,0,0.21
22Month,0,0.68,0,0,0.14,0,0.14,0
