stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,13,0,2
72hpf,0,0,0,0,0,4.79,0,1.13
21Day,0.37,0.37,1.11,1.11,0.37,6.29,0.37,2.22
3Month,0,0.62,16.64,0.42,0,0.21,0,0.21
22Month,0,0.27,0.27,0,0,0,0,0
