stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0.28,0,0,0.28,0.28,2.54,0,0.85
21Day,0,0.74,0.74,0,0,0,1.11,0,1.11
3Month,0,0.73,0,0.83,0.52,0,0.1,0,0.1
22Month,0.27,17.35,0.41,0.41,0.14,0,0.14,0.14,0.41
