stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,0,0,0,1,17,0,1
72hpf,10.43,0.56,0,0,1.13,76.1,0,0.85
21Day,5.55,0.37,0.74,0,1.11,16.28,0.37,2.96
3Month,10.82,0,1.25,1.04,3.33,1.04,0,0.62
22Month,8.61,0,1.64,0,0.68,1.78,0.14,0
