stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,7,0,0,0
72hpf,0,0,0,0,0.56,0.28,0,0,0
21Day,1.11,0,0,0,0.37,0.37,0.37,0.37,0
3Month,16.23,0,6.66,0.42,0.52,0.21,0,0.1,0.21
22Month,1.23,0.14,0,0,0,0.14,0.14,0,0
