stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,0
72hpf,1.97,0,0,0,0,15.22,0,0,1.13
21Day,2.96,0.37,0,0,0.74,12.21,0,0.37,4.07
3Month,3.33,0,0.31,0.31,0.31,0.62,0.1,0.73,1.46
22Month,3.96,0,0.14,0.41,0,0.55,0.27,0.96,0.68
