stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,2,0,2,0,7,2
72hpf,0.28,0,0,0.56,0.85,0.85
21Day,0.37,0,0,0,0.74,1.48
3Month,0.1,0.31,0,0,0,0
22Month,0.14,0,0.27,0,0,0
