stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,6,1,0,5,0,63,0,0,12
72hpf,0,4.79,0.85,0,0,0.56,13.25,0.56,0,4.79
21Day,0,6.66,15.17,0.74,7.77,2.96,14.43,0,1.85,8.51
3Month,0.94,25.17,0.31,44.83,13.52,2.7,0.94,0,0.83,2.29
22Month,0.68,32.93,0.55,3.96,14.21,0.55,0.96,1.91,0.14,2.6
