stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,14,1,0,0,0
72hpf,0,0.56,27.34,0,1.13,1.13,4.79,0,0.85
21Day,0,2.59,29.23,0,18.13,1.11,1.85,0.74,1.11
3Month,0.31,4.37,1.87,1.46,65.43,0.52,0.52,0.83,1.04
22Month,0.41,4.78,0.82,0.41,41.13,0.41,0.55,0.14,0.96
