stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4,0,0,0
72hpf,0,0,0,0,0,5.64,0,0,0
21Day,0.37,0,0,0.37,0.74,0.74,0,0,0.74
3Month,1.25,0,0.21,0.1,0,0,0,0.1,0
22Month,13.25,0.14,0,0.82,0,0.14,1.37,0,0.14
