stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,0,126,0,4,5
72hpf,8.74,118.66,37.49,0,8.46,40.87,4955.17,1.97,21.42,111.89
21Day,1.48,105.45,60.68,4.81,32.19,26.27,1636.08,0,72.89,64.38
3Month,0.62,34.74,0.42,255.15,12.59,1.98,85.81,0.1,65.43,8.95
22Month,0.96,388.08,0.82,50.56,7.24,1.78,66.55,4.1,52.61,14.07
