stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,44,0,2
72hpf,3.1,0.28,0,0,0,7.05,0,1.41
21Day,2.96,0,0,0.37,0,4.81,0,0.74
3Month,6.03,0.1,3.74,1.04,0.21,0.52,0,0.21
22Month,6.7,0,0.55,0.55,0,0.27,0.41,0.27
