stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,1,12,1,0
72hpf,0.28,0.56,0.28,0,0,0,4.23,0.28,1.13
21Day,0,0.37,0,0,0,0.37,4.07,0,0.37
3Month,0,1.14,0,0.73,0.21,0,0,0,0.1
22Month,0,0.55,0,0.14,0.14,0,0,0,0
