stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,16,0,0
72hpf,6.76,0,0,0.28,0.28,8.46,0,0.85
21Day,3.33,0.37,0.37,2.22,0,3.7,0,1.11
3Month,2.39,0,3.85,7.07,0.1,1.77,0.21,0.1
22Month,5.88,0.14,2.05,1.78,0.14,0.14,0,0.41
