stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,2,0,0
72hpf,0,0,0,0,0,0,0.28,0,0
21Day,0,2.22,0,0,0.74,0,0.74,0,0.37
3Month,0,1.56,0,0.52,0.52,0,0,0,0.1
22Month,0.14,1.78,0.14,0.14,0.96,0.14,0,0.14,0
