stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,8,0,0,0
72hpf,0.56,0,0.28,0,0.28,1.41,0.28,0,0.28
21Day,0.74,1.85,0,1.48,0.74,1.48,0,0.37,4.07
3Month,9.57,0.31,7.7,2.08,0.62,0.52,0,0.73,1.04
22Month,8.75,0,0.27,2.05,0.14,0.27,0,0,0.41
