stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,1,1
72hpf,0,0,0,0,0,1.13,0
21Day,0,0.37,0,0,0.37,0.37,0
3Month,0.83,0,0.1,0.21,0,0.1,0
22Month,5.19,0,0,0.14,0,0,0.14
