stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,0
72hpf,0,1.69,0,0,0,0,0,0,0.28
21Day,0,2.22,0,1.48,0.37,1.11,0,0.37,0.37
3Month,0,4.06,0,0.62,0.21,0,0,0.1,0.1
22Month,0.14,4.37,0.14,1.64,0.14,0,0.27,0.14,0.41
