stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,3,10,0,0,0
72hpf,1.13,0,0.28,0.28,16.91,5.36,1.13,0.56,1.69
21Day,0.74,1.48,0.74,2.96,9.25,4.07,0.37,0.74,2.59
3Month,4.99,0.1,26.21,1.98,0.73,0.1,0,0.62,1.25
22Month,3.55,0,6.01,0.68,0,0,0,0,0.14
