stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,2,0,0,0
72hpf,0.56,0,0,0.28,0,0.56,0.56
21Day,2.96,0.37,0,1.85,0.37,2.96,1.11
3Month,0.52,0,0.1,0.21,0,0.1,0.1
22Month,0.27,0,0,0.55,0,0,0
