stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,2,0,0
21Day,0,1.11,0,0,0,0,1.11,0,0.37
3Month,0.1,1.04,0,0.21,0.42,0.1,0.21,0,0.21
22Month,0.27,3.14,0.14,0.27,0,0,0.14,0.41,0.14
