stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,2,0,0,1,0,11,0,1
72hpf,0,0,0,0,0.28,0,1.41,0,0
21Day,0,6.66,0.74,0,1.48,1.11,3.33,1.48,5.18
3Month,0,3.64,0.1,3.85,1.04,0.31,0.21,0.21,0.62
22Month,0,0.96,0,1.37,0,0,0,0,0.14
