stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,3,0,0
72hpf,0.28,0,0,0,0,0,9.58,0,0.28
21Day,0,0.37,0.37,0,0,0.37,11.47,0.37,0.37
3Month,0,0.73,0,1.56,0.31,0.1,0.21,0.1,0.1
22Month,0,0.68,0,0.14,0.27,0,0.14,0,0
