stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,0,0,0,16,5,0,0,0
72hpf,0.85,0,0.28,0.28,5.07,22.27,0,0,14.66
21Day,4.07,0,0.37,0.74,3.7,11.1,0,0.74,5.18
3Month,12.17,0,5.82,3.85,1.56,0.62,0,0.42,7.39
22Month,18.04,0.27,2.87,4.37,0.14,0.14,6.29,0.14,3.96
