stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,2,0,0
72hpf,1.41,0,0.28,0,0,6.2,0,0
21Day,1.85,1.11,0,0,0,4.44,0,0.37
3Month,1.77,0,19.56,0.21,0.21,0.21,0.42,0.21
