stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,2,0,0,0
72hpf,0,0,0,0,2.82,2.25,0,0,11.56
21Day,1.85,0.37,0,1.11,6.66,3.33,0.37,1.11,36.63
3Month,2.81,0,1.14,0.83,1.46,0.1,0,0.1,24.65
22Month,1.37,0,0.14,0.41,0.27,0.55,0.41,0.14,2.19
