stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0,0,0,0,1.97,0,0,0.28
21Day,0,0,0,0,0,0.74,0,0.37,0.37
3Month,0,1.35,0.1,0.31,0.1,0.31,0,0,0.1
22Month,0.14,2.6,0.27,0.14,0,0,0.27,0,0.55
