stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0
72hpf,0,0,0,0,0,0,0,0.28
3Month,0.1,3.85,8.01,1.04,0.1,0.1,0.21,0.42
22Month,0,0,3.42,0,0,0,0,0
