stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,11,0,0
72hpf,0,0,0.28,0,3.66,0,0.85
21Day,0,0.74,0,0,1.11,0,0
3Month,0.73,7.7,0.1,0.1,0,0.1,0.1
22Month,0.41,0,0,0,0,0,0
