stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0,0,0,0,7.61,0,0
21Day,0.37,0.37,0,0,4.44,0,0.37
3Month,0.94,0,0.31,0.31,0.1,0.1,0
22Month,1.78,0,0,0.41,0,0,0.14
