stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,11,0,0,0,0,1,0,0,0
72hpf,7.33,0,0,0,0.28,1.13,0,0,6.48
21Day,0.74,0.37,0,0.37,0,0.37,0,0,16.28
3Month,12.38,0.1,0.42,2.5,0.42,0.1,0,0.21,27.36
22Month,19.81,0.14,0.55,1.09,0.27,0.14,0.41,0.14,22.82
