stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0,0,0,0,1.69,0,0.56
21Day,0,0,0,0,0.37,0,0.74
3Month,1.87,17.68,0.42,0.1,0,0.1,0.21
22Month,0.41,0,0,0,0,0,0
